code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
174053;CJK UNIFIED IDEOGRAPH-2A7E5;Lo;0;L;;;;;N;;;;;
174054;CJK UNIFIED IDEOGRAPH-2A7E6;Lo;0;L;;;;;N;;;;;
174055;CJK UNIFIED IDEOGRAPH-2A7E7;Lo;0;L;;;;;N;;;;;
174056;CJK UNIFIED IDEOGRAPH-2A7E8;Lo;0;L;;;;;N;;;;;
174057;CJK UNIFIED IDEOGRAPH-2A7E9;Lo;0;L;;;;;N;;;;;
174058;CJK UNIFIED IDEOGRAPH-2A7EA;Lo;0;L;;;;;N;;;;;
174059;CJK UNIFIED IDEOGRAPH-2A7EB;Lo;0;L;;;;;N;;;;;
174060;CJK UNIFIED IDEOGRAPH-2A7EC;Lo;0;L;;;;;N;;;;;
174061;CJK UNIFIED IDEOGRAPH-2A7ED;Lo;0;L;;;;;N;;;;;
174062;CJK UNIFIED IDEOGRAPH-2A7EE;Lo;0;L;;;;;N;;;;;
174063;CJK UNIFIED IDEOGRAPH-2A7EF;Lo;0;L;;;;;N;;;;;
174064;CJK UNIFIED IDEOGRAPH-2A7F0;Lo;0;L;;;;;N;;;;;
174065;CJK UNIFIED IDEOGRAPH-2A7F1;Lo;0;L;;;;;N;;;;;
174066;CJK UNIFIED IDEOGRAPH-2A7F2;Lo;0;L;;;;;N;;;;;
174067;CJK UNIFIED IDEOGRAPH-2A7F3;Lo;0;L;;;;;N;;;;;
174068;CJK UNIFIED IDEOGRAPH-2A7F4;Lo;0;L;;;;;N;;;;;
174069;CJK UNIFIED IDEOGRAPH-2A7F5;Lo;0;L;;;;;N;;;;;
174070;CJK UNIFIED IDEOGRAPH-2A7F6;Lo;0;L;;;;;N;;;;;
174071;CJK UNIFIED IDEOGRAPH-2A7F7;Lo;0;L;;;;;N;;;;;
174072;CJK UNIFIED IDEOGRAPH-2A7F8;Lo;0;L;;;;;N;;;;;
174073;CJK UNIFIED IDEOGRAPH-2A7F9;Lo;0;L;;;;;N;;;;;
174074;CJK UNIFIED IDEOGRAPH-2A7FA;Lo;0;L;;;;;N;;;;;
174075;CJK UNIFIED IDEOGRAPH-2A7FB;Lo;0;L;;;;;N;;;;;
174076;CJK UNIFIED IDEOGRAPH-2A7FC;Lo;0;L;;;;;N;;;;;
174077;CJK UNIFIED IDEOGRAPH-2A7FD;Lo;0;L;;;;;N;;;;;
174078;CJK UNIFIED IDEOGRAPH-2A7FE;Lo;0;L;;;;;N;;;;;
174079;CJK UNIFIED IDEOGRAPH-2A7FF;Lo;0;L;;;;;N;;;;;
174080;CJK UNIFIED IDEOGRAPH-2A800;Lo;0;L;;;;;N;;;;;
174081;CJK UNIFIED IDEOGRAPH-2A801;Lo;0;L;;;;;N;;;;;
174082;CJK UNIFIED IDEOGRAPH-2A802;Lo;0;L;;;;;N;;;;;
174083;CJK UNIFIED IDEOGRAPH-2A803;Lo;0;L;;;;;N;;;;;
174084;CJK UNIFIED IDEOGRAPH-2A804;Lo;0;L;;;;;N;;;;;
174085;CJK UNIFIED IDEOGRAPH-2A805;Lo;0;L;;;;;N;;;;;
174086;CJK UNIFIED IDEOGRAPH-2A806;Lo;0;L;;;;;N;;;;;
174087;CJK UNIFIED IDEOGRAPH-2A807;Lo;0;L;;;;;N;;;;;
174088;CJK UNIFIED IDEOGRAPH-2A808;Lo;0;L;;;;;N;;;;;
174089;CJK UNIFIED IDEOGRAPH-2A809;Lo;0;L;;;;;N;;;;;
174090;CJK UNIFIED IDEOGRAPH-2A80A;Lo;0;L;;;;;N;;;;;
174091;CJK UNIFIED IDEOGRAPH-2A80B;Lo;0;L;;;;;N;;;;;
174092;CJK UNIFIED IDEOGRAPH-2A80C;Lo;0;L;;;;;N;;;;;
174093;CJK UNIFIED IDEOGRAPH-2A80D;Lo;0;L;;;;;N;;;;;
174094;CJK UNIFIED IDEOGRAPH-2A80E;Lo;0;L;;;;;N;;;;;
174095;CJK UNIFIED IDEOGRAPH-2A80F;Lo;0;L;;;;;N;;;;;
174096;CJK UNIFIED IDEOGRAPH-2A810;Lo;0;L;;;;;N;;;;;
174097;CJK UNIFIED IDEOGRAPH-2A811;Lo;0;L;;;;;N;;;;;
174098;CJK UNIFIED IDEOGRAPH-2A812;Lo;0;L;;;;;N;;;;;
174099;CJK UNIFIED IDEOGRAPH-2A813;Lo;0;L;;;;;N;;;;;
174100;CJK UNIFIED IDEOGRAPH-2A814;Lo;0;L;;;;;N;;;;;
174101;CJK UNIFIED IDEOGRAPH-2A815;Lo;0;L;;;;;N;;;;;
174102;CJK UNIFIED IDEOGRAPH-2A816;Lo;0;L;;;;;N;;;;;
174103;CJK UNIFIED IDEOGRAPH-2A817;Lo;0;L;;;;;N;;;;;
174104;CJK UNIFIED IDEOGRAPH-2A818;Lo;0;L;;;;;N;;;;;
174105;CJK UNIFIED IDEOGRAPH-2A819;Lo;0;L;;;;;N;;;;;
174106;CJK UNIFIED IDEOGRAPH-2A81A;Lo;0;L;;;;;N;;;;;
174107;CJK UNIFIED IDEOGRAPH-2A81B;Lo;0;L;;;;;N;;;;;
174108;CJK UNIFIED IDEOGRAPH-2A81C;Lo;0;L;;;;;N;;;;;
174109;CJK UNIFIED IDEOGRAPH-2A81D;Lo;0;L;;;;;N;;;;;
174110;CJK UNIFIED IDEOGRAPH-2A81E;Lo;0;L;;;;;N;;;;;
174111;CJK UNIFIED IDEOGRAPH-2A81F;Lo;0;L;;;;;N;;;;;
174112;CJK UNIFIED IDEOGRAPH-2A820;Lo;0;L;;;;;N;;;;;
174113;CJK UNIFIED IDEOGRAPH-2A821;Lo;0;L;;;;;N;;;;;
174114;CJK UNIFIED IDEOGRAPH-2A822;Lo;0;L;;;;;N;;;;;
174115;CJK UNIFIED IDEOGRAPH-2A823;Lo;0;L;;;;;N;;;;;
174116;CJK UNIFIED IDEOGRAPH-2A824;Lo;0;L;;;;;N;;;;;
