code;name;gen_cat;comb_cls;bidi_cat;dec_map;dec_dig_val;dig_val;num_val;mir;one_name;cmt;uc;lc;tc
184248;CJK UNIFIED IDEOGRAPH-2CFB8;Lo;0;L;;;;;N;;;;;
184249;CJK UNIFIED IDEOGRAPH-2CFB9;Lo;0;L;;;;;N;;;;;
184250;CJK UNIFIED IDEOGRAPH-2CFBA;Lo;0;L;;;;;N;;;;;
184251;CJK UNIFIED IDEOGRAPH-2CFBB;Lo;0;L;;;;;N;;;;;
184252;CJK UNIFIED IDEOGRAPH-2CFBC;Lo;0;L;;;;;N;;;;;
184253;CJK UNIFIED IDEOGRAPH-2CFBD;Lo;0;L;;;;;N;;;;;
184254;CJK UNIFIED IDEOGRAPH-2CFBE;Lo;0;L;;;;;N;;;;;
184255;CJK UNIFIED IDEOGRAPH-2CFBF;Lo;0;L;;;;;N;;;;;
184256;CJK UNIFIED IDEOGRAPH-2CFC0;Lo;0;L;;;;;N;;;;;
184257;CJK UNIFIED IDEOGRAPH-2CFC1;Lo;0;L;;;;;N;;;;;
184258;CJK UNIFIED IDEOGRAPH-2CFC2;Lo;0;L;;;;;N;;;;;
184259;CJK UNIFIED IDEOGRAPH-2CFC3;Lo;0;L;;;;;N;;;;;
184260;CJK UNIFIED IDEOGRAPH-2CFC4;Lo;0;L;;;;;N;;;;;
184261;CJK UNIFIED IDEOGRAPH-2CFC5;Lo;0;L;;;;;N;;;;;
184262;CJK UNIFIED IDEOGRAPH-2CFC6;Lo;0;L;;;;;N;;;;;
184263;CJK UNIFIED IDEOGRAPH-2CFC7;Lo;0;L;;;;;N;;;;;
184264;CJK UNIFIED IDEOGRAPH-2CFC8;Lo;0;L;;;;;N;;;;;
184265;CJK UNIFIED IDEOGRAPH-2CFC9;Lo;0;L;;;;;N;;;;;
184266;CJK UNIFIED IDEOGRAPH-2CFCA;Lo;0;L;;;;;N;;;;;
184267;CJK UNIFIED IDEOGRAPH-2CFCB;Lo;0;L;;;;;N;;;;;
184268;CJK UNIFIED IDEOGRAPH-2CFCC;Lo;0;L;;;;;N;;;;;
184269;CJK UNIFIED IDEOGRAPH-2CFCD;Lo;0;L;;;;;N;;;;;
184270;CJK UNIFIED IDEOGRAPH-2CFCE;Lo;0;L;;;;;N;;;;;
184271;CJK UNIFIED IDEOGRAPH-2CFCF;Lo;0;L;;;;;N;;;;;
184272;CJK UNIFIED IDEOGRAPH-2CFD0;Lo;0;L;;;;;N;;;;;
184273;CJK UNIFIED IDEOGRAPH-2CFD1;Lo;0;L;;;;;N;;;;;
184274;CJK UNIFIED IDEOGRAPH-2CFD2;Lo;0;L;;;;;N;;;;;
184275;CJK UNIFIED IDEOGRAPH-2CFD3;Lo;0;L;;;;;N;;;;;
